% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=605765, Mon Dec 16 23:50:12 2019, <python>{}</python>
1 28 0.09903839255247622 0 0 0.09903889799397451 0.09903839455026159 0.09903946522448746 0.09903824008248192 0.09903836282625324 0.09903844297496892 0.09903864714623413 0.0990377623570339 0.09903866719795562 0.09903827131204643 0.09903825467816126 0.09903831330964698 0.09903852486804778 0.0990384685828106 0.09903831661712853 0.09903779871258811 0.09903886189196759 0.09903799143933988 0.09903828975766037 0.09903791577317696 0.09903818014816222 0.09903850731096066 0.0990388511397949 0.09903850877410329 0.09903678106745376 0.09903818266633903 0.09903790842687854 0.0990377015410481 0.099038318371373 0.09903900128748545 0.09903854568972537 0.09903914569105467 0.09903844981497159 0.09903865701956735 0.09903884845560663 0.0990393579960531 0.09903856432760647 0.09903743789058839 0.09903930681499357 0.09903964468581714 0.09903849967463145 0.09903845147701991 0.0990366779091957 0.09903830056741238 0.09903910571986009 0.099038384016655 0.09903857948128587 0.09903838150146864 0.09903905775869465 0.09903749501353543 0.09903925563869465 0.09903831763004292 0.09903851280002844 0.09903906118111608 0.09903839949149214 0.09903930776539897 0.09903968440459891 0.09903890152551521 0.09903806485368204 0.09903903127863273 0.09903859588123913 0.09903888192867491 0.09903905418178344 0.09903843027123223 0.09903842723318056 0.09903926957390899 0.09903898923316744 0.09903892664280248 0.09903810524450768 0.09903821139088871 0.09903838452559521 0.09903919820563044 0.09903902609397348 0.09903845197979987 0.09903841663268481 0.099038525743601 0.09903879310299274 0.09903883784170024 0.09903881378813693 0.09903803568787872 0.09903746253028321 0.09903789864212982 0.09903873024940385 0.09903906540641669 0.09903757699290991 0.09903873997050923 0.0990390237514788 0.09903884545079826 0.09903952497733286 0.09903847821218724 0.09903904201073128 0.09903874090968875 0.09903768336582108 0.0990391167675163 0.09903954006386535 0.09903719948071137 0.09903880040861056 0.09903873656344352 0.09903903818575405 0.09903849956551365 0.09903908502845216 0.09903884693393024 0.09903917084114247 0.09903888147152226 0.09903808739446396 0.09903827173281982 0.09903964459916097 0.09903874194983847 0.09903745840193444 0.09903929614535993 0.09903890186922586 0.09903845735947366 0.0990404174282466 0.09903954800449483 0.0990394929062446 0.09903944731772703 0.0990386065140485 0.0990392489845062 0.09903987555417959 0.09903897401445778 0.09903869695176204 0.099039093160835 0.09903886709399394 0.09903827105182426 0.0990388306941957 0.09903890398711165 0.09903859136820262 0.09903935027070686 0.09903856203980263 0.09903766926967512 0.09903892415972203 0.09903926606743375 0.09903917520347183 0.09903887796475637 0.09903797568579611 0.0990389508540772 0.09903836961781895 0.09903815407594363 0.0990398613213134 0.09903919274109212 0.0990396452374935 0.09903911571067742 0.09903879682521559 0.09903929349128403 0.09903902840872075 0.0990384839674434 0.09903975630016998 0.09903965735783778 0.09903888476797867 0.09903814437229641 0.09903901082416357 0.09903913564440371 0.09904028878745061 0.09903915876554047 0.09903852417323833 0.09903937105660876 0.09903916526084491 0.09903967109061997 0.09903835638248112 0.09904033659706846 0.09903821300069232 0.09903867760758077 0.09903947507023186 0.0990383607482983 0.09903867400678971 0.09904011031244951 0.09903940014285656 0.09903994853279689 0.09903874217192546 0.0990391137720833 0.09903937902150642 0.09903981026412857 0.09903920214748453 0.09903808089233969 0.09903929766018464 0.09903876499688338 0.0990388898992681 0.09903886559487168 0.09903954348975197 0.09903910080751147 0.09903950269329866 0.09903910412234164 0.099039799365855 0.09903925405338171 0.09903957665896179 0.09903819854042899 0.09903878059398125 0.09903908053558826 0.09903925189532437 0.09904018262760154 0.0990391932624079 0.09903935146115622 0.09903851090845738 0.09903942327251943 0.09903883179870507 0.09904032020145036 0.09903949224158597 0.0990398691429224 0.0990376206852736 0.09903864368480754 0.09904022935749349 0.09904043186916119 0.09903951011429775 0.09903881876668583 0.09903968811184279 0.0990385296894984 0.09903881987921759 0.09903995228651312 0.09903867043259365 0.09903972088574128 0.09903889468719841 0.09903954743114377 0.09904078769369576 0.09903985570206111 0.09903934130977814 0.09903924834569186 0.09903988215494548 0.09903989067659569 0.09903948514143864 0.09904095134138587 0.09903941926436007 0.09903922438273063 0.09904027432150357 0.09903949728025377 0.09904035002196543 0.09903982603336871 0.09903853234252986 0.09903936112353795 0.09903976105198876 0.09904019897855378 0.09903924371866618 0.09904026530845866 0.09903977037358078 0.0990390895787637 0.09903917479252858 0.0990397593956482 0.09903932350073504 0.09904013802832427 0.09903908165106215 0.0990396121008692 0.09903945629655368 0.09903991679375512 0.09903930594628284 0.09903901453862429 0.09903968404411226 0.09903963144476163 0.09903934627015626 0.09903994228044406 0.0990396653721315 0.09903923171877167 0.0990407614268672 0.09903869315136203 0.09903973690423823 0.09903947328265207 0.09903874968350505 0.09903994222709561 0.09903858751740693 0.09903997846432191 0.0990394528402818 0.09903976378662337 0.09903905136818887 0.09903898444922228 0.09904022104842206 0.09904027582528757 0.09903969064708319 0.09904057403733801 0.09904051518707221 0.09904009176778891 0.09903927892307314 0.09903955810558326 0.09903879050400073 0.09904000197808949 0.09903880991476381 0.09903981603181602 0.09903931414971118 0.09903961102190269 0.09904002037509312 0.09904016089748571 0.09904024959223713 0.09904199819554431 0.09904004818444882 0.0990411022100369 0.09903950341913662 0.0990398020981564 0.09904015148183545 0.09903957709335479 0.09903983810068828 0.09904038738698286 0.09903944550375356 0.0990402531994851 0.09904008494824142 0.09904075503866576 0.09903984766829262 0.09904016178913967 0.09903928925494905 0.09903937580337326 0.09904005405372601 0.09903957281470707 0.0990397698414685 0.09904044283555577 0.09904078560195596 0.09903976786113854 0.09903961667411196 0.09904038815034716 0.0990404203618355 0.09903994780674986 0.09904013883208058 0.09904016032215797 0.09904002937058586 0.09904080382247794 0.09904046450267884 0.09904039348381555 0.09903961252697299 0.09904141000429534 0.09903983381871433 0.09904032843190247 0.09903950992841087 0.09904043560584527 0.09904046379446074 0.09903986637157088 0.09903902880854834 0.09904092486553666 0.09903953248182362 0.09904061588506355 0.09904078411843113 0.09904060125317482 0.099040171993378 0.09903960646463161 0.09903971929408738 0.09903960407822426 0.09903999260953429 0.09903825049627564 0.09903978176872068 0.0990395288300068 0.09904093764404134 0.09903960504635126 0.09904035952145011 0.09904126899815605 0.09904058490835521 0.09904069153872586 0.09903975440782445 0.09903963946424615 0.09904085096550809 0.09904038132280703 0.09903990385069295 0.09903919329589841 0.09904057388985284 0.09903990095927423 0.09904143759072816 0.09903930432180605 0.0990401998302785 0.09904022867401825 0.09904059185175393 0.09904083100561242 0.09903967442936633 0.09903972396874097 0.09903989509517039 0.09904078419325335 0.09904007036532211 0.0990402263403224 0.09903989697692428 0.09904128852813338 0.09904043268147332 0.09904020039184033 0.09904031496970013 0.09903978539166076 0.09903923787369664 0.09904050765807898 0.0990422079403504 0.09904165795244117 0.09904006899432206 0.09903962922689259 0.09904046752774015 0.09904050385234736 0.09904010771215986 0.09904014373816905 0.0990398599074871 0.0990407813355721 0.0990406726037155 0.09904092284378278 0.09904017223226773 0.09904010506833237 0.09904058338322945 0.09904125611721454 0.09903985043368789 0.09903992991010085 0.09904038780326341 0.09904026023537175 0.09904010951916485 0.09903969458485722 0.09904040959565279 0.09903954714433359 0.09904047273013732 0.09904110551775241 0.09904091439674255 0.09904157637655936 0.09904099448079776 0.09904014169030763 0.09903950084091155 0.09904002351918674 0.09904020189501099 0.09904065099602248 0.09904142676715325 0.09903983231461189 0.0990404475751746 0.09904042465205941 0.09904039878366751 0.09904153071727831 0.09903945473014583 0.09904029578274531 0.09903991605107443 0.09904164727883624 0.09904084331446415 0.0990402912094939 0.09904208225622736 0.09904085983159965 0.09904026774533053 0.09904314694138784 0.09904009680889686 0.09904083690491625 0.09904013028851513 0.0990410760892128 0.09904104493223474 0.09904081045169687 0.09903904223230964 0.09903973532349575 0.09904023525426135 0.09904013164551877 0.09904129696745803 0.09904092798911719 0.09904040557616443 0.09904047272324389 0.09904124326183678 0.09904159138885545 0.09904187323850748 0.09904068113756541 0.09904018997548467 0.09904032516329145 0.09903976594232429 0.09904082990868208 0.09904064008796622 0.09904248171029595 0.09904130071989822 0.09904079109417459 0.09904102469737226 0.09904050855855989 0.09904187569749641 0.09904144392295308 0.09904140040704187 0.09904080396170775 0.09904066939114725 0.09903977388618351 0.09904087262266274 0.0990410075677351 0.09904060243956435 0.09904020321852688 0.09904053198520459 0.09904157728529683 0.09904195025155414 0.09904163387236604 0.099041267110435 0.09904104632172053 0.09904065493733615 0.09903989421699445 0.09903997162971723 0.09904112804475707 0.09904121999853004 0.09904158802230281 0.09904040664228997 0.09904137935326396 0.09904084380163852 0.09904047399629724 0.09904016543325671 0.09904117058749294 0.09904021637197505 0.09904072535665902 0.09904061254152904 0.09904185655631578 0.09904062849545131 0.09904082160259842 0.09904024335585523 0.0990425746749518 0.09903967908084875 0.09904009625004245 0.09904176604276496 0.09904089887802024 0.09904053985974477 0.09904109351307654 0.09904047668837039 0.09904078431299833 0.09904027361375636 0.09904137798272149 0.0990420859404007 0.09904102102764183 0.09904051108098699 0.09904109599728898 0.09904023165519664 0.09904214102197016 0.09904124000015856 0.09904025179583355 0.09904153467844005 0.09904138753849777 0.09904139020184138 0.09904053593544325 0.09904144376188398 0.09904140141785593 0.09904175336005701 0.09904091309608869 0.09904243589749269 0.09904071074743691 0.09904161642787192 0.09904254643522004 0.09904147479379893 0.09904113166598648 0.09904109986261349 0.0990425058215067 0.09904152258958118 0.09904100886436983 0.09904198810260165 0.09904119901811051 0.09904102356115546 0.09904228245238095 0.09904085980413117 0.09904094049672621 0.0990414229399087 0.0990409810952203 0.09903998226424608 0.0990418966484537 0.09904134386387486 0.09904188461327076 0.09904114349792688 0.09904156047345812 0.09904166353506744 0.09904153628658813 0.09904184606482143 0.0990415550846139 0.09904177113317539 0.09904107547783683 0.09904104449146643 0.0990418956527308 0.09904135641421696 0.099041223864309 0.09904074369032019 0.09904094456300723 0.09904088305524288 0.09904091340529687 0.09904113255127457 0.0990414257570727 0.09904099088926137 0.09904147294454205 0.09904100233138498 0.09904209798264983 0.09904199132845717 0.09904138603004378 0.09904152820972036 0.09904187435846692 0.09904035618702754 0.09904058153869794 0.09904124397859514 0.09904141987609485 0.09904121426344543 0.09904118562762453 0.09904115821825676 0.09904234012430922 0.09904191188148775 0.09904146361956645 0.09904090046274573 0.09904190615432402 0.09904140830515779 0.09904141974536296 0.09904239358660283 0.09904156331071103 0.09904270293345278 0.09904119742848302 0.09904189451092063 0.09904180236209532 0.09904086593086953 0.09904221004656645 0.09904217190094382 0.099041668866791 0.09904126249191983 0.09904036801168419 0.09904225353588159 0.0990421345668387 0.09904190834376654 0.09904287895192485 0.09904136564409617 0.09904138095000789 0.09904117334506653 0.0990411102967076 0.09904299149098758 0.09904206181332097 0.09904213727272217 0.09904181120765586 0.09904280196781749 0.09904081994698251 0.09904112105902134 0.09904169392092106 0.09904239145577237 0.09904257733599393 0.09904180963885925 0.09904117225692534 0.09904128743640943 0.09904290357495076 0.09904309055812668 0.09904213620552248 0.09904159582574831 0.09904186797200312 0.099041489873086 0.0990409256851582 0.09904104479312102 0.09904122686347785 0.09904106340893973 0.09904159169320068 0.09904141396137219 0.09904214638907148 0.0990413942775579 0.099041467586826 0.09904206053257779 0.09904187730516986 0.09904137509396316 0.09904170397106324 0.09904271247666659 0.09904189337271474 0.09904218640958379 0.09904026456057109 0.09904255978751034 0.09904247999804858 0.0990416949384601 0.09904180892742852 0.0990421195878777 0.09904183737303596 0.09904100871769071 0.09904165596937807 0.09904196548778486 0.0990415888008094 0.09904162688793611 0.09904179204109338 0.09904178342678663 0.09904182973156497 0.0990424582299172 0.09904163909584472 0.0990404392711802 0.09904143478716132 0.09904178991692672 0.09904155514071931 0.09904180811478841 0.09904184069089159 0.09904238610558683 0.09904171216943153 0.09904106555068315 0.09904143254919384 0.09904190252493444 0.09904243801217243 0.09904158002237218 0.09904266931595375 0.09904222306113557 0.09904232788771503 0.09904259357521145 0.09904165235981818 0.09904216249025044 0.09904189206127868 0.09904214357893198 0.09904202828779066 0.0990418293646359 0.09904201987500144 0.09904264783235235 0.09904225343976208 0.09904294490227822 0.09904086508271806 0.0990424596807611 0.09904269643278572 0.09904226952941113 0.09904079073909987 0.09904183937712237 0.09904301424225481 0.09904163803613399 0.09904282516017145 0.0990419885974443 0.09904220897423797 0.09904219270662942 0.09904179038476396 0.09904267272016705 0.09904149977542087 0.09904258738833628 0.09904240335216251 0.09904211797814788 0.09904251634555569 0.0990423014761798 0.09904187055948159 0.0990424093874221 0.09904129245415542 0.09904289309517686 0.09904249812977324 0.0990426117931302 0.09904137009220498 0.09904246425071736 0.0990416741614863 0.09904123561567994 0.09904257222876142 0.09904173436277337 0.09904261762643653 0.09904312762197609 0.09904204724628306 0.0990424317248019 0.09904234784617331 0.09904214358471349 0.09904281463963069 0.09904196449294435 0.09904262371520037 0.09904128526724887 0.09904203481553633 0.09904273011480834 0.09904169199360614 0.09904223146684608 0.09904354681021071 0.0990424835878286 0.09904179475588974 0.099041359266977 0.09904166300223652 0.0990434234855958 0.09904267463846382 0.0990423041843931 0.09904337305768081 0.09904144239191903 0.09904191889889565 0.0990419843212224 0.09904260136035507 0.09904203383805305 0.09904251065055704 0.09904095847460379 0.09904237714770517 0.09904313479392769 0.09904265528482534 0.09904290680703755 0.09904208567656286 0.09904304162616426 0.09904232722282831 0.09904259629440583 0.09904283719883888 0.09904257826338797 0.09904262163319587 0.0990426845445795 0.09904172197012207 0.09904246996554897 0.0990424922780993 0.09904205897321974 0.09904230117023524 0.09904391527612391 0.09904222746191434 0.09904261155168853 0.09904171714365968 0.09904293208092484 0.09904249044181718 0.09904256438033403 0.09904265267458755 0.09904111423620443 0.09904130131213723 0.0990426838264558 0.09904237028567757 0.09904216896392963 0.09904313468834043 0.09904293374273966 0.0990433827510495 0.09904245097387147 0.09904244989028144 0.09904329592077026 0.09904289564234262 0.09904301424623141 0.09904286097021829 0.09904275220375806 0.09904306595350204 0.09904252154884595 0.09904296383744363 0.09904195930205797 0.09904232575879976 0.09904217436456703 0.09904346277437023 0.0990429653893745 0.09904300717892697 0.09904297445946043 0.09904223282044596 0.09904343978416472 0.09904298871306877 0.09904230758556098 0.09904306267918873 0.09904289131752632 0.0990442209872205 0.09904167557921852 0.09904331216055336 0.09904302878988991 0.09904286232725314 0.09904198729967179 0.0990427261333376 0.09904269441074164 0.09904351434447725 0.09904346183129491 0.09904397361182891 0.09904299052379907 0.09904256242903907 0.09904386120658583 0.09904279323837177 0.0990428190152233 0.09904406732890908 0.09904296810744675 0.09904398578748663 0.09904249004155626 0.09904317457164359 0.09904169176215351 0.09904328788227189 0.09904323966630577 0.09904283642189139 0.09904259783137395 0.09904209014351709 0.09904338386831678 0.09904428800287225 0.09904302707543729 0.09904269189951628 0.09904321157671814 0.09904235558150662 0.09904285565550763 0.09904157949859903 0.09904299005134154 0.0990422310325472 0.09904297163739753 0.09904315152321312 0.09904366026873644 0.09904296244916999 0.09904321427746844 0.09904346790437227 0.0990433792823969 0.09904375942983365 0.0990426253010833 0.09904271575416752 0.09904356672231372 0.09904357082490015 0.09904301203619795 0.09904110284735881 0.09904269135186312 0.09904246214705055 0.09904339591414107 0.0990427160234599 0.09904298686830056 0.09904201338521196 0.09904299070255902 0.09904249320232218 0.09904321488083302 0.09904378276080107 0.09904273451565238 0.09904333419092956 0.09904385510317795 0.09904306045964212 0.09904326919291735 0.09904362057165893 0.0990426734213847 0.09904309819210962 0.09904389245730698 0.09904353203986489 0.09904337100294087 0.0990436537377977 0.09904336730024164 0.09904325691929626 0.09904344812712104 0.09904323150877468 0.09904325373680649 0.09904321345258489 0.09904353994201459
